"Date","HML_Adj","HML_Raw","HML_Delta","WeightType","RiskPremium","SMB","HML_Std"
2011-12-01,0.0594296505358908,0.0616020144947597,-0.00217236395886891,"EW",-0.064462,-0.100992,0.078564
2012-01-01,0.0461454058734177,0.0459131223291139,0.000232283544303796,"EW",0.033567,-0.041265,-0.007071
2012-02-01,-0.0118082552114713,-0.012674405163591,0.000866149952119699,"EW",0.061669,0.061753,-0.035422
2012-03-01,-0.00569966779156326,-0.00644263895781637,0.000742971166253104,"EW",-0.068374,0.000601,0.011932
2012-04-01,0.0475434880787131,0.0488235652207943,-0.00128007714208116,"EW",0.050655,0.017015,-0.020842
2012-05-01,-0.0226836619082131,-0.020938998827482,-0.00174466308073115,"EW",-0.006797,0.016148,-0.02016
2012-06-01,-0.0290649772559589,-0.0251731739162694,-0.00389180333968953,"EW",-0.04762,-0.013416,0.012482
2012-07-01,0.00203801534561097,0.000308710725863637,0.00172930461974734,"EW",-0.055402,-0.048047,0.00821
2012-08-01,-0.0210177627014884,-0.0278863994335859,0.00686863673209749,"EW",-0.025539,0.076941,-0.010138
2012-09-01,-0.00166256861337869,0.000235943551329621,-0.00189851216470831,"EW",0.018826,-0.022135,-0.020717
2012-10-01,0.0120836077189667,0.0117912133303882,0.000292394388578487,"EW",-0.009209,0.016114,0.007724
2012-11-01,0.0429308068807926,0.0447721725331576,-0.00184136565236498,"EW",-0.053451,-0.06271,0.04962
2012-12-01,-0.00116920715555555,0.000620778622222234,-0.00178998577777778,"EW",0.145256,0.011473,0.02095
2013-01-01,-0.0181678607396896,-0.0234088467796502,0.00524098603996059,"EW",0.050566,0.029933,0.015094
2013-02-01,-0.0232356739597981,-0.0249413706948294,0.00170569673503127,"EW",-0.008422,0.046091,-0.014035
2013-03-01,-0.0345758512586185,-0.037168134117873,0.0025922828592545,"EW",-0.052586,0.026223,-0.011992
2013-04-01,-0.012591329401092,-0.0144832036059993,0.0018918742049073,"EW",-0.024231,-0.010354,0.011127
2013-05-01,-0.0438362513890191,-0.0441918991959698,0.000355647806950743,"EW",0.066721,0.085924,-0.02445
2013-06-01,-0.0296147816790785,-0.0294038767862611,-0.00021090489281736,"EW",-0.131533,-0.031444,0.005234
2013-07-01,-0.0521281882048331,-0.0575928012212202,0.005464613016387,"EW",0.021741,0.056317,0.002365
2013-08-01,0.0566217298747424,0.062075994110424,-0.0054542642356817,"EW",0.046075,0.054838,0.000369
2013-09-01,-0.0257098842436975,-0.0308450341176471,0.00513514987394958,"EW",0.037128,0.012936,0.033868
2013-10-01,0.0504691259424752,0.0556455789404226,-0.00517645299794742,"EW",-0.019442,-0.006769,0.020912
2013-11-01,-0.0173009965117242,-0.0190035425252365,0.00170254601351233,"EW",0.039787,0.04946,0.005128
2013-12-01,0.00954548351710043,0.0131340589916493,-0.00358857547454892,"EW",-0.044658,0.004935,0.003458
2014-01-01,-0.0991262848109244,-0.0960372698109244,-0.003089015,"EW",-0.030501,0.066744,0.019175
2014-02-01,0.019818354809322,0.0167343412711864,0.0030840135381356,"EW",0.008693,0.036369,0.003771
2014-03-01,0.0744127786579222,0.0748498925474108,-0.000437113889488638,"EW",-0.019003,-0.007872,0.00388
2014-04-01,0.00832663683083512,0.00901814985010707,-0.000691513019271952,"EW",-0.008659,-0.013465,-0.001654
2014-05-01,-0.013640919132321,-0.0168745468112798,0.00323362767895878,"EW",0.012042,0.018032,0.002148
2014-06-01,-0.037468633898814,-0.0344175589954011,-0.0030510749034129,"EW",0.022425,0.033129,-0.000558
2014-07-01,0.0848647255068724,0.0850800147019528,-0.000215289195080431,"EW",0.084584,-0.000124,0.01633
2014-08-01,-0.0313515389813529,-0.0303438953019455,-0.00100764367940739,"EW",0.008793,0.062476,-0.028451
2014-09-01,0.0148029564771129,0.00854740449575828,0.00625555198135465,"EW",0.069261,0.105106,-0.021968
2014-10-01,0.0348125012873715,0.0359605753371687,-0.00114807404979723,"EW",0.020591,0.001645,0.013511
2014-11-01,0.057420330898425,0.060947224574743,-0.00352689367631802,"EW",0.098566,-0.039928,0.048573
2014-12-01,0.204812196008584,0.211651050472103,-0.00683885446351934,"EW",0.175011,-0.235821,0.160514
2015-01-01,-0.0783448164389602,-0.0896270613893753,0.0112822449504151,"EW",-0.000999,0.053081,-0.082967
2015-02-01,-0.0584675008337678,-0.0624113114910256,0.00394381065725777,"EW",0.035981,0.040995,-0.047363
2015-03-01,-0.0340226782441113,-0.0302206022698073,-0.00380207597430404,"EW",0.140377,0.110663,-0.041369
2015-04-01,0.0394485155535423,0.044719852041948,-0.00527133648840569,"EW",0.17483,0.035604,-0.000342
2015-05-01,-0.160154252077922,-0.16376905982684,0.00361480774891773,"EW",0.060699,0.241195,-0.147871
2015-06-01,0.17916054910534,0.178525262367173,0.000635286738166541,"EW",-0.075882,-0.048287,0.087548
2015-07-01,0.00687773856130397,0.00149152710125475,0.00538621146004922,"EW",-0.146423,-0.059526,0.028091
2015-08-01,0.0730925739077296,0.0831437684297163,-0.0100511945219867,"EW",-0.147703,0.005223,0.010289
2015-09-01,-0.020239032283105,-0.0247734688812786,0.00453443659817352,"EW",-0.050083,0.013907,-0.007356
2015-10-01,-0.0559660193645137,-0.0571348656279139,0.00116884626340016,"EW",0.130972,0.108769,-0.085249
2015-11-01,-0.0665761155311274,-0.071393960158383,0.00481784462725554,"EW",0.032864,0.115679,-0.029977
2015-12-01,0.0309122968167976,0.0235872886840176,0.00732500813278009,"EW",0.032649,0.071379,-0.030819
2016-01-01,0.0558055900686286,0.0518671776001868,0.00393841246844179,"EW",-0.242882,-0.06559,0.057358
2016-02-01,0.0485414189966484,0.0542575609403504,-0.00571614194370201,"EW",-0.026787,-7e-04,0.015814
2016-03-01,-0.0469801257478402,-0.0469411130313426,-3.90127164976162e-05,"EW",0.134475,0.064168,-0.061516
2016-04-01,0.0179035833946799,0.0141924688776887,0.00371111451699122,"EW",-0.021624,0.034053,0.001921
2016-05-01,-0.00803528625506904,-0.00764999223713704,-0.000385294017932004,"EW",-0.00257,-0.030433,0.003401
2016-06-01,-0.0386180657970521,-0.0425451940453268,0.00392712824827469,"EW",0.021352,0.050193,-0.012338
2016-07-01,0.0848300502890173,0.0860972342581888,-0.0012671839691715,"EW",0.014646,-0.026198,0.038034
2016-08-01,0.0178192194178598,0.0179950979401534,-0.00017587852229356,"EW",0.040394,0.022813,0.007255
2016-09-01,0.0161049266509996,0.0115692655821883,0.00453566106881134,"EW",-0.021195,0.02897,-0.001498
2016-10-01,0.000848707740720746,0.000636179540561659,0.000212528200159087,"EW",0.027528,0.017844,0.005547
2016-11-01,0.0361445825330813,0.0355355218903592,0.00060906064272212,"EW",0.042718,-0.007053,0.024051
2016-12-01,0.0392447365318002,0.036468555741433,0.00277618079036718,"EW",-0.048612,0.017795,0.019535
2017-01-01,0.0625852126179635,0.0591006974631265,0.00348451515483694,"EW",0.013269,-0.043772,0.036601
2017-02-01,0.0134065594210994,0.0138955603506378,-0.000489000929538429,"EW",0.025025,0.016225,-0.000236
2017-03-01,0.0123603338836773,0.01161203369606,0.000748300187617261,"EW",-0.005893,-0.02128,0.015728
2017-04-01,0.0353839151894921,0.036768684089284,-0.00138476889979186,"EW",-0.021697,-0.049217,0.034233
2017-05-01,0.025960172911099,0.0273614697013942,-0.00140129679029514,"EW",-0.011073,-0.066208,0.052539
2017-06-01,0.0153837179738277,0.0102957916648491,0.00508792630897855,"EW",0.038463,-0.010485,-0.013642
2017-07-01,0.0886423591509818,0.0903932327758275,-0.00175087362484569,"EW",0.032976,-0.03424,0.046385
2017-08-01,-0.0132917693382353,-0.0154139124264706,0.00212214308823529,"EW",0.028265,0.003579,-0.011616
2017-09-01,-0.0188141977109515,-0.0246288343246269,0.00581463661367541,"EW",0.004843,0.002243,-0.024569
2017-10-01,-0.00789746112419992,-0.00459406224567213,-0.00330339887852779,"EW",0.014869,-0.059352,-0.01003
2017-11-01,0.0276047961538462,0.026195693006993,0.00140910314685315,"EW",-0.023016,-0.050785,0.033737
2017-12-01,0.00211946282338598,-0.000464497791801875,0.00258396061518786,"EW",0.003557,-0.030284,-0.005591
2018-01-01,0.0580354245370209,0.0643186544740929,-0.00628322993707194,"EW",0.050313,-0.078602,0.072143
2018-02-01,-0.0239499158665962,-0.0258320943361861,0.00188217846958988,"EW",-0.062528,0.000824,-0.019696
2018-03-01,-0.0502696430357856,-0.0566392063991165,0.0063695633633309,"EW",-0.020946,0.064809,-0.060282
2018-04-01,-0.00907586227193153,-0.0103739689899972,0.0012981067180657,"EW",-0.033943,-0.008427,0.013613
2018-05-01,-0.0105974504266703,-0.00909874784398294,-0.00149870258268738,"EW",-0.002066,-0.024508,-0.006803
2018-06-01,0.00168255227201754,-0.00104658222798532,0.00272913450000285,"EW",-0.078721,-0.035323,0.030075
2018-07-01,0.0629955926299318,0.0626130806361109,0.000382511993820875,"EW",0.017369,-0.0157,0.029683
2018-08-01,0.026298187222032,0.0210867116575358,0.0052114755644962,"EW",-0.053599,-0.025361,0.024763
2018-09-01,0.0408160821482602,0.0427803099665337,-0.0019642278182735,"EW",0.02942,-0.041665,0.017119
2018-10-01,0.015341519876135,0.0177523970080093,-0.00241087713187427,"EW",-0.081456,-0.008407,0.053826
2018-11-01,0.020992743671072,0.0172649039647577,0.00372783970631424,"EW",0.001306,0.065215,-0.048491
2018-12-01,-0.0173403534708752,-0.0159474801444602,-0.00139287332641498,"EW",-0.04417,0.001811,0.006282
2019-01-01,0.0381573142525399,0.0359153658635704,0.00224194838896952,"EW",0.036757,-0.071486,0.014328
2019-02-01,0.00786343635311143,0.00532520795947902,0.00253822839363241,"EW",0.144879,0.078433,-0.087294
2019-03-01,-0.00577211193202445,-0.016899411938633,0.0111273000066085,"EW",0.056444,0.058919,-0.050474
2019-04-01,0.0297510422633697,0.0259369069491313,0.0038141353142384,"EW",-0.003953,-0.037047,0.007371
2019-05-01,-0.0274895235349735,-0.0269368398976489,-0.000552683637324608,"EW",-0.061327,0.021057,0.007787
2019-06-01,-0.00364229889280395,-0.00530522569915476,0.00166292680635081,"EW",0.036086,-0.043652,-0.003961
2019-07-01,-0.0134598806857143,-0.0106603778571429,-0.00279950282857143,"EW",-0.002276,-0.025433,-0.003446
2019-08-01,-0.0535088609985735,-0.0555768178031384,0.0020679568045649,"EW",-0.014815,-0.001761,-0.051703
2019-09-01,-0.0105913417069701,-0.0128121575817923,0.00222081587482219,"EW",0.005824,0.005405,0.004634
2019-10-01,-0.00520098990056818,-0.00424735473011363,-0.000953635170454546,"EW",0.013028,-0.021785,-0.006668
2019-11-01,0.0151016757323248,0.01309177676652,0.00200989896580476,"EW",-0.017215,-0.011236,0.004461
2019-12-01,-0.00872464017105354,-0.006015701611886,-0.00270893855916754,"EW",0.064303,0.017542,-0.014569
2020-01-01,-0.0650948013818913,-0.0669219390450012,0.00182713766310989,"EW",-0.015988,0.027171,-0.02109
2020-02-01,-0.0440386594782202,-0.0502535894744045,0.00621492999618424,"EW",-0.0163,0.024031,-0.023956
2020-03-01,0.0624778193002797,0.0627613362797128,-0.000283516979433109,"EW",-0.055659,0.017325,0.010522
2020-04-01,-0.0569417521197229,-0.0519708803269165,-0.0049708717928064,"EW",0.044063,-0.031743,-0.030396
2020-05-01,-0.0371775430969944,-0.030653984310036,-0.00652355878695842,"EW",-0.001281,0.02521,-0.018735
2020-06-01,-0.0771352154924724,-0.0778272560120147,0.000692040519542275,"EW",0.068181,0.007267,-0.049522
2020-07-01,0.021893241418959,0.0272396822133033,-0.00534644079434426,"EW",0.124621,0.014625,-0.034173
2020-08-01,0.016613423000619,0.0127639593068132,0.00384946369380574,"EW",0.026044,0.017228,-0.01215
2020-09-01,0.0189177904407714,0.0150788433333333,0.00383894710743803,"EW",-0.053275,-0.022686,0.012814
2020-10-01,-0.00339865152579931,-0.00892166126629886,0.00552300974049955,"EW",0.010884,-0.007086,-0.00763
2020-11-01,0.0845533293061224,0.0858448924081633,-0.00129156310204083,"EW",0.045682,-0.027907,0.046404
2020-12-01,-0.0495986896361017,-0.0456073372065871,-0.00399135242951454,"EW",0.019096,-0.05049,-0.051885
2021-01-01,-0.041316397115903,-0.040220867735849,-0.00109552938005392,"EW",-0.000996,-0.08229,-0.002816
2021-02-01,0.0727936501234608,0.0674808228949758,0.00531282722848499,"EW",0.004966,0.022252,0.039535
2021-03-01,0.0779106021848969,0.0760910849931989,0.00181951719169798,"EW",-0.023841,0.050997,0.046326
2021-04-01,-0.0297864778859495,-0.0303655057480862,0.000579027862136663,"EW",0.009159,0.00306,-0.029428
2021-05-01,-0.0093044069771131,-0.0147247181484472,0.00542031117133413,"EW",0.047826,0.02814,-0.022059
2021-06-01,-0.0347784728370497,-0.0434833924060137,0.00870491956896396,"EW",0.002256,0.0441,-0.0231
2021-07-01,-0.0388555880674449,-0.035810089156939,-0.00304549891050584,"EW",-0.044468,0.04685,-0.026626
2021-08-01,0.0689096002585145,0.0706239540266305,-0.00171435376811593,"EW",0.039472,0.026332,0.062356
2021-09-01,0.0820407372487437,0.0807532587311558,0.00128747851758794,"EW",0.001637,-0.030596,0.022226
2021-10-01,-0.0619355449188514,-0.0631571273907615,0.00122158247191011,"EW",-0.002467,-0.021189,-0.053134
2021-11-01,-0.0470425730186335,-0.0568810854161491,0.00983851239751553,"EW",0.014603,0.111218,-0.045755
2021-12-01,0.105595568301275,0.104801378437808,0.000794189863466868,"EW",0.017492,0.020004,0.036433
2022-01-01,0.0877577881310899,0.085902250563124,0.00185553756796583,"EW",-0.081073,-0.011326,0.064437
2022-02-01,0.00587395649208283,0.0036081487454324,0.00226580774665042,"EW",0.026775,0.029698,0.005899
2022-03-01,0.102032785737343,0.0988116925671042,0.00322109317023875,"EW",-0.061543,0.036397,0.080078
2022-04-01,0.0466945760425565,0.0531378035161229,-0.00644322747356635,"EW",-0.072421,-0.103798,0.036158
2022-05-01,-0.027508789723225,-0.0350877073646209,0.00757891764139591,"EW",0.047768,0.07924,-0.036941
2022-06-01,-0.0716349076303457,-0.072462746821398,0.000827839191052254,"EW",0.077807,-0.018537,-0.067257
2022-07-01,0.00413415381609195,-0.00602707229885059,0.0101612261149425,"EW",-0.032636,0.082841,-0.000982
2022-08-01,0.0475076316473378,0.0437594353791009,0.00374819626823687,"EW",-0.015578,-0.016403,0.026429
2022-09-01,0.0131912054477561,0.0118702402925482,0.00132096515520781,"EW",-0.059959,-0.033311,0.032551
2022-10-01,-0.0256209417040359,-0.0358525778699552,0.0102316361659193,"EW",-0.04291,0.089395,-0.025729
2022-11-01,0.0843067215791116,0.0818028485597459,0.00250387301936572,"EW",0.090256,-0.016546,0.036651
2022-12-01,-0.00472647579035305,-0.00446599950079897,-0.000260476289554085,"EW",-0.019111,-0.026701,-0.023791
2023-01-01,-0.0126242025036181,-0.0141015732159096,0.00147737071229159,"EW",0.061627,0.014075,-0.032488
2023-02-01,0.0412504675992889,0.0364153618366693,0.00483510576261967,"EW",0.003776,0.035626,0.016069
2023-03-01,0.0198508258087373,0.0108763513049807,0.00897447450375665,"EW",-0.002084,-0.016323,0.006044
2023-04-01,0.0553409321056176,0.0586164703072804,-0.00327553820166282,"EW",0.008041,-0.037348,0.077193
2023-05-01,-0.000131536926620353,-0.000420200206115898,0.000288663279495545,"EW",-0.034108,0.050626,0.01197
2023-06-01,0.000422613167797511,-0.00541073324747568,0.00583334641527319,"EW",0.013828,0.018466,-0.015499
2023-07-01,0.103991606810248,0.104057764081237,-6.61572709892422e-05,"EW",0.037723,-0.021729,0.02561
2023-08-01,-0.00805226347133758,-0.0120666466029724,0.00401438313163482,"EW",-0.05218,0.012914,0.00238
2023-09-01,0.0262765780087443,0.018075144498312,0.00820143351043223,"EW",-0.003699,0.0087,0.018303
2023-10-01,0.00381625683769633,-0.00427681853403142,0.00809307537172775,"EW",-0.027992,0.03176,-0.00969
2023-11-01,-0.0173621590569604,-0.0216702084021985,0.0043080493452381,"EW",-0.000803,0.055091,-0.004785
2023-12-01,0.0024145366077731,0.00261226626550382,-0.000197729657730718,"EW",-0.016243,-0.005481,0.00504
2024-01-01,0.12980962574987,0.13427503910678,-0.00446541335690992,"EW",-0.070389,-0.131209,0.108439
2024-02-01,-0.0595997503262078,-0.0671013073359837,0.00750155700977581,"EW",0.079271,-0.07062,-0.043608
2024-03-01,0.00552043158878518,0.00307351248182776,0.00244691910695741,"EW",0.016809,0.059653,-0.001429
2024-04-01,0.0305707288809795,0.0392010992844151,-0.0086303704034356,"EW",0.016789,-0.053258,0.033182
2024-05-01,0.0108796786094855,0.0190332400668415,-0.00815356145735601,"EW",-0.007698,-0.009821,0.031832
2024-06-01,-0.0142170926974394,-0.0101815467299035,-0.00403554596753596,"EW",-0.029067,-0.062087,0.045716
2024-07-01,0.0422063604738664,0.0294815648873745,0.0127247955864919,"EW",-0.000654,0.017188,0.007735
2024-08-01,0.0264531353636826,0.0170518157471719,0.00940131961651075,"EW",-0.027907,-0.001017,-0.000232
2024-09-01,-0.00343635452895835,-0.0121855514298216,0.00874919690086323,"EW",0.182221,0.045402,-0.06519
2024-10-01,-0.0398759176753507,-0.0648457687374749,0.0249698510621242,"EW",-0.00986,0.116481,-0.045243
2024-11-01,0.04187842173,0.03232052037,0.00955790136000001,"EW",0.008779,0.054367,-0.001248
2024-12-01,0.0236986508911191,0.0240121735637001,-0.000313522672581064,"EW",0.006597,-0.065928,0.040897
2025-01-01,-0.0156520708855721,-0.0153519912437811,-0.000300079641791046,"EW",-0.028638,0.013183,0.000862
2025-02-01,-0.035752638667992,-0.045887993777336,0.0101353551093439,"EW",0.021423,0.067475,-0.041722
2025-03-01,0.0274362651671632,0.0321533164338125,-0.00471705126664933,"EW",0.003802,-0.011635,0.014716
2025-04-01,0.0195518871317445,0.0222708334597894,-0.00271894632804496,"EW",-0.024464,0.006325,0.022734
2025-05-01,0.0254769892320358,0.020351641269365,0.00512534796267084,"EW",0.027874,0.042258,0.003368
2025-06-01,-0.0319536801251359,-0.0361639776827583,0.00421029755762242,"EW",0.037381,0.033809,-0.007433
2025-07-01,0.0164728122893954,0.0126348301288404,0.003837982160555,"EW",0.037808,0.003373,0.002075
2025-08-01,-0.0752611620772649,-0.0731720101159661,-0.00208915196129882,"EW",0.076523,-0.010259,-0.071706
2025-09-01,-0.00922135168902937,-0.00136538201605462,-0.00785596967297475,"EW",0.007886,-0.007975,-0.023007
2025-10-01,0.052790799201663,0.0535551995954177,-0.000764400393754708,"EW",0.018882,0.008544,0.04812
2025-11-01,0.0120893437208207,0.0102933168074207,0.00179602691339996,"EW",-0.012412,0.024799,0.018864
2025-12-01,-0.0367978101196133,-0.0263561863290796,-0.0104416237905337,"EW",0.023226,-0.016163,-0.006487
